"GameId";"RoundId";"PlayerId";"PlayerName";"Money"
26;2;76;PL2;3000
26;2;77;PL3;3000
27;0;78;PL1;1000
27;0;79;PL2;1000
27;0;80;PL3;1000
27;1;78;PL1;2000
27;1;79;PL2;2000
27;1;80;PL3;2000
27;2;78;PL1;3000
27;2;79;PL2;3000
27;2;80;PL3;3000
28;0;81;PL1;1000
28;0;82;PL2;1000
28;0;83;PL3;1000
28;1;81;PL1;2000
28;1;82;PL2;2000
28;1;83;PL3;2000
28;2;81;PL1;3000
28;2;82;PL2;3000
28;2;83;PL3;3000
29;0;84;PL1;1000
29;0;85;PL2;1000
29;0;86;PL3;1000
29;1;84;PL1;2000
29;1;85;PL2;2000
29;1;86;PL3;2000
29;2;84;PL1;5000
29;2;85;PL2;5000
29;2;86;PL3;5000
30;0;87;PL1;3000
30;0;88;PL2;3000
30;0;89;PL3;3000
30;1;87;PL1;6000
30;1;88;PL2;6000
30;1;89;PL3;6000
30;2;87;PL1;9000
30;2;88;PL2;9000
30;2;89;PL3;9000
31;0;90;PL1;3000
31;0;91;PL2;3000
31;0;92;PL3;3000
31;1;90;PL1;4000
31;1;91;PL2;4000
31;1;92;PL3;4000
31;2;90;PL1;7000
31;2;91;PL2;7000
31;2;92;PL3;7000
32;0;93;PL1;1000
32;0;94;PL2;1000
32;0;95;PL3;1000
32;1;93;PL1;2000
32;1;94;PL2;2000
32;1;95;PL3;2000
32;2;93;PL1;5000
32;2;94;PL2;5000
32;2;95;PL3;5000
33;0;96;PL1;1000
33;0;97;PL2;1000
33;0;98;PL3;1000
33;1;96;PL1;2000
33;1;97;PL2;2000
33;1;98;PL3;2000
33;2;96;PL1;5000
33;2;97;PL2;5000
33;2;98;PL3;5000
34;0;99;PL1;1000
34;0;100;PL2;1000
34;0;101;PL3;1000
34;1;99;PL1;4000
34;1;100;PL2;4000
34;1;101;PL3;4000
34;2;99;PL1;7000
34;2;100;PL2;7000
34;2;101;PL3;7000
35;0;102;PL1;3000
35;0;103;PL2;3000
35;0;104;PL3;3000
35;1;102;PL1;4000
35;1;103;PL2;4000
35;1;104;PL3;4000
35;2;102;PL1;7000
35;2;103;PL2;7000
35;2;104;PL3;7000
36;0;105;PL1;1000
36;0;106;PL2;1000
36;0;107;PL3;1000
36;1;105;PL1;2000
36;1;106;PL2;2000
36;1;107;PL3;2000
36;2;105;PL1;3000
36;2;106;PL2;3000
36;2;107;PL3;3000
37;0;108;PL1;1000
37;0;109;PL2;1000
37;0;110;PL3;1000
37;1;108;PL1;2000
37;1;109;PL2;2000
37;1;110;PL3;2000
37;2;108;PL1;3000
37;2;109;PL2;3000
37;2;110;PL3;3000
38;0;111;PL1;1000
38;0;112;PL2;1000
38;0;113;PL3;1000
38;1;111;PL1;2000
38;1;112;PL2;2000
38;1;113;PL3;2000
38;2;111;PL1;5000
38;2;112;PL2;5000
38;2;113;PL3;5000
39;0;114;PL1;1000
39;0;115;PL2;1000
39;0;116;PL3;1000
39;1;114;PL1;4000
39;1;115;PL2;4000
39;1;116;PL3;4000
39;2;114;PL1;7000
39;2;115;PL2;7000
39;2;116;PL3;7000
40;0;117;PL1;1000
40;0;118;PL2;1000
40;0;119;PL3;1000
40;1;117;PL1;4000
40;1;118;PL2;4000
40;1;119;PL3;4000
40;2;117;PL1;5000
40;2;118;PL2;5000
40;2;119;PL3;5000
41;0;120;PL1;3000
41;0;121;PL2;3000
41;0;122;PL3;3000
41;1;120;PL1;6000
41;1;121;PL2;6000
41;1;122;PL3;6000
41;2;120;PL1;9000
41;2;121;PL2;9000
41;2;122;PL3;9000
42;0;123;PL1;3000
42;0;124;PL2;3000
42;0;125;PL3;3000
42;1;123;PL1;4000
42;1;124;PL2;4000
42;1;125;PL3;4000
42;2;123;PL1;5000
42;2;124;PL2;5000
42;2;125;PL3;5000
43;0;126;PL1;1000
43;0;127;PL2;1000
43;0;128;PL3;1000
43;1;126;PL1;2000
43;1;127;PL2;2000
43;1;128;PL3;2000
43;2;126;PL1;3000
43;2;127;PL2;3000
43;2;128;PL3;3000
44;0;129;PL1;1000
44;0;130;PL2;1000
44;0;131;PL3;1000
44;1;129;PL1;4000
44;1;130;PL2;4000
44;1;131;PL3;4000
44;2;129;PL1;5000
44;2;130;PL2;5000
44;2;131;PL3;5000
45;0;132;PL1;3000
45;0;133;PL2;3000
45;0;134;PL3;3000
45;1;132;PL1;6000
45;1;133;PL2;6000
45;1;134;PL3;6000
45;2;132;PL1;9000
45;2;133;PL2;9000
45;2;134;PL3;9000
46;0;135;PL1;1000
46;0;136;PL2;1000
46;0;137;PL3;1000
46;1;135;PL1;4000
46;1;136;PL2;4000
46;1;137;PL3;4000
46;2;135;PL1;7000
46;2;136;PL2;7000
46;2;137;PL3;7000
47;0;138;PL1;1000
47;0;139;PL2;1000
47;0;140;PL3;1000
47;1;138;PL1;4000
47;1;139;PL2;4000
47;1;140;PL3;4000
47;2;138;PL1;5000
47;2;139;PL2;5000
47;2;140;PL3;5000
48;0;141;PL1;1000
48;0;142;PL2;1000
48;0;143;PL3;1000
48;1;141;PL1;2000
48;1;142;PL2;2000
48;1;143;PL3;2000
48;2;141;PL1;5000
48;2;142;PL2;5000
48;2;143;PL3;5000
49;0;144;PL1;1000
49;0;145;PL2;1000
49;0;146;PL3;1000
49;1;144;PL1;2000
49;1;145;PL2;2000
49;1;146;PL3;2000
49;2;144;PL1;5000
49;2;145;PL2;5000
49;2;146;PL3;5000
50;0;147;PL1;1000
50;0;148;PL2;1000
50;0;149;PL3;1000
50;1;147;PL1;4000
50;1;148;PL2;4000
50;1;149;PL3;4000
50;2;147;PL1;7000
50;2;148;PL2;7000
50;2;149;PL3;7000
51;0;150;PL1;1000
51;0;151;PL2;1000
51;0;152;PL3;1000
51;1;150;PL1;2000
51;1;151;PL2;2000
51;1;152;PL3;2000
51;2;150;PL1;5000
51;2;151;PL2;5000
51;2;152;PL3;5000
52;0;153;PL1;3000
52;0;154;PL2;3000
52;0;155;PL3;3000
52;1;153;PL1;4000
52;1;154;PL2;4000
52;1;155;PL3;4000
52;2;153;PL1;7000
52;2;154;PL2;7000
52;2;155;PL3;7000
53;0;156;PL1;1000
53;0;157;PL2;1000
53;0;158;PL3;1000
53;1;156;PL1;4000
53;1;157;PL2;4000
53;1;158;PL3;4000
53;2;156;PL1;7000
53;2;157;PL2;7000
53;2;158;PL3;7000
54;0;159;PL1;1000
54;0;160;PL2;1000
54;0;161;PL3;1000
54;1;159;PL1;2000
54;1;160;PL2;2000
54;1;161;PL3;2000
54;2;159;PL1;3000
54;2;160;PL2;3000
54;2;161;PL3;3000
55;0;162;PL1;3000
55;0;163;PL2;3000
55;0;164;PL3;3000
55;1;162;PL1;4000
55;1;163;PL2;4000
55;1;164;PL3;4000
55;2;162;PL1;7000
55;2;163;PL2;7000
55;2;164;PL3;7000
56;0;165;PL1;1000
56;0;166;PL2;1000
56;0;167;PL3;1000
56;1;165;PL1;2000
56;1;166;PL2;2000
56;1;167;PL3;2000
56;2;165;PL1;5000
56;2;166;PL2;5000
56;2;167;PL3;5000
57;0;168;PL1;1000
57;0;169;PL2;1000
57;0;170;PL3;1000
57;1;168;PL1;4000
57;1;169;PL2;4000
57;1;170;PL3;4000
57;2;168;PL1;7000
57;2;169;PL2;7000
57;2;170;PL3;7000
58;0;171;PL1;3000
58;0;172;PL2;3000
58;0;173;PL3;3000
58;1;171;PL1;4000
58;1;172;PL2;4000
58;1;173;PL3;4000
58;2;171;PL1;7000
58;2;172;PL2;7000
58;2;173;PL3;7000
59;0;174;PL1;1000
59;0;175;PL2;1000
59;0;176;PL3;1000
59;1;174;PL1;4000
59;1;175;PL2;4000
59;1;176;PL3;4000
59;2;174;PL1;5000
59;2;175;PL2;5000
59;2;176;PL3;5000
60;0;177;PL1;1000
60;0;178;PL2;1000
60;0;179;PL3;1000
60;1;177;PL1;4000
60;1;178;PL2;4000
60;1;179;PL3;4000
60;2;177;PL1;7000
60;2;178;PL2;7000
60;2;179;PL3;7000
61;0;180;PL1;1000
61;0;181;PL2;1000
61;0;182;PL3;1000
61;1;180;PL1;2000
61;1;181;PL2;2000
61;1;182;PL3;2000
61;2;180;PL1;3000
61;2;181;PL2;3000
61;2;182;PL3;3000
62;0;183;PL1;1000
62;0;184;PL2;1000
62;0;185;PL3;1000
62;1;183;PL1;2000
62;1;184;PL2;2000
62;1;185;PL3;2000
62;2;183;PL1;3000
62;2;184;PL2;3000
62;2;185;PL3;3000
63;0;186;PL1;1000
63;0;187;PL2;1000
63;0;188;PL3;1000
63;1;186;PL1;2000
63;1;187;PL2;2000
63;1;188;PL3;2000
63;2;186;PL1;3000
63;2;187;PL2;3000
63;2;188;PL3;3000
64;0;189;PL1;1000
64;0;190;PL2;1000
64;0;191;PL3;1000
64;1;189;PL1;4000
64;1;190;PL2;4000
64;1;191;PL3;4000
64;2;189;PL1;7000
64;2;190;PL2;7000
64;2;191;PL3;7000
65;0;192;PL1;3000
65;0;193;PL2;3000
65;0;194;PL3;3000
65;1;192;PL1;6000
65;1;193;PL2;6000
65;1;194;PL3;6000
65;2;192;PL1;7000
65;2;193;PL2;7000
65;2;194;PL3;7000
66;0;195;PL1;1000
66;0;196;PL2;1000
66;0;197;PL3;1000
66;1;195;PL1;2000
66;1;196;PL2;2000
66;1;197;PL3;2000
66;2;195;PL1;5000
66;2;196;PL2;5000
66;2;197;PL3;5000
67;0;198;PL1;1000
67;0;199;PL2;1000
67;0;200;PL3;1000
67;1;198;PL1;2000
67;1;199;PL2;2000
67;1;200;PL3;2000
67;2;198;PL1;3000
67;2;199;PL2;3000
67;2;200;PL3;3000
68;0;201;PL1;1000
68;0;202;PL2;1000
68;0;203;PL3;1000
68;1;201;PL1;4000
68;1;202;PL2;4000
68;1;203;PL3;4000
68;2;201;PL1;5000
68;2;202;PL2;5000
68;2;203;PL3;5000
69;0;204;PL1;1000
69;0;205;PL2;1000
69;0;206;PL3;1000
69;1;204;PL1;2000
69;1;205;PL2;2000
69;1;206;PL3;2000
69;2;204;PL1;3000
69;2;205;PL2;3000
69;2;206;PL3;3000
70;0;207;PL1;1000
70;0;208;PL2;1000
70;0;209;PL3;1000
70;1;207;PL1;4000
70;1;208;PL2;4000
70;1;209;PL3;4000
70;2;207;PL1;7000
70;2;208;PL2;7000
70;2;209;PL3;7000
71;0;210;PL1;1000
71;0;211;PL2;1000
71;0;212;PL3;1000
71;1;210;PL1;4000
71;1;211;PL2;4000
71;1;212;PL3;4000
71;2;210;PL1;5000
71;2;211;PL2;5000
71;2;212;PL3;5000
72;0;213;PL1;1000
72;0;214;PL2;1000
72;0;215;PL3;1000
72;1;213;PL1;2000
72;1;214;PL2;2000
72;1;215;PL3;2000
72;2;213;PL1;3000
72;2;214;PL2;3000
72;2;215;PL3;3000
73;0;216;PL1;3000
73;0;217;PL2;3000
73;0;218;PL3;3000
73;1;216;PL1;6000
73;1;217;PL2;6000
73;1;218;PL3;6000
73;2;216;PL1;9000
73;2;217;PL2;9000
73;2;218;PL3;9000
74;0;219;PL1;1000
74;0;220;PL2;1000
74;0;221;PL3;1000
74;1;219;PL1;2000
74;1;220;PL2;2000
74;1;221;PL3;2000
74;2;219;PL1;5000
74;2;220;PL2;5000
74;2;221;PL3;5000
75;0;222;PL1;1000
75;0;223;PL2;1000
75;0;224;PL3;1000
75;1;222;PL1;2000
75;1;223;PL2;2000
75;1;224;PL3;2000
75;2;222;PL1;3000
75;2;223;PL2;3000
75;2;224;PL3;3000
76;0;225;PL1;3000
76;0;226;PL2;3000
76;0;227;PL3;3000
76;1;225;PL1;4000
76;1;226;PL2;4000
76;1;227;PL3;4000
76;2;225;PL1;5000
76;2;226;PL2;5000
76;2;227;PL3;5000
77;0;228;PL1;1000
77;0;229;PL2;1000
77;0;230;PL3;1000
77;1;228;PL1;2000
77;1;229;PL2;2000
77;1;230;PL3;2000
77;2;228;PL1;3000
77;2;229;PL2;3000
77;2;230;PL3;3000
78;0;231;PL1;1000
78;0;232;PL2;1000
78;0;233;PL3;1000
78;1;231;PL1;4000
78;1;232;PL2;4000
78;1;233;PL3;4000
78;2;231;PL1;5000
78;2;232;PL2;5000
78;2;233;PL3;5000
79;0;234;PL1;3000
79;0;235;PL2;3000
79;0;236;PL3;3000
79;1;234;PL1;6000
79;1;235;PL2;6000
79;1;236;PL3;6000
79;2;234;PL1;7000
79;2;235;PL2;7000
79;2;236;PL3;7000
80;0;237;PL1;1000
80;0;238;PL2;1000
80;0;239;PL3;1000
80;1;237;PL1;4000
80;1;238;PL2;4000
80;1;239;PL3;4000
80;2;237;PL1;5000
80;2;238;PL2;5000
80;2;239;PL3;5000
81;0;240;PL1;1000
81;0;241;PL2;1000
81;0;242;PL3;1000
81;1;240;PL1;4000
81;1;241;PL2;4000
81;1;242;PL3;4000
81;2;240;PL1;5000
81;2;241;PL2;5000
81;2;242;PL3;5000
82;0;243;PL1;3000
82;0;244;PL2;3000
82;0;245;PL3;3000
82;1;243;PL1;4000
82;1;244;PL2;4000
82;1;245;PL3;4000
82;2;243;PL1;7000
82;2;244;PL2;7000
82;2;245;PL3;7000
83;0;246;PL1;3000
83;0;247;PL2;3000
83;0;248;PL3;3000
83;1;246;PL1;4000
83;1;247;PL2;4000
83;1;248;PL3;4000
83;2;246;PL1;5000
83;2;247;PL2;5000
83;2;248;PL3;5000
84;0;249;PL1;1000
84;0;250;PL2;1000
84;0;251;PL3;1000
84;1;249;PL1;4000
84;1;250;PL2;4000
84;1;251;PL3;4000
84;2;249;PL1;7000
84;2;250;PL2;7000
84;2;251;PL3;7000
85;0;252;PL1;1000
85;0;253;PL2;1000
85;0;254;PL3;1000
85;1;252;PL1;2000
85;1;253;PL2;2000
85;1;254;PL3;2000
85;2;252;PL1;5000
85;2;253;PL2;5000
85;2;254;PL3;5000
86;0;255;PL1;1000
86;0;256;PL2;1000
86;0;257;PL3;1000
86;1;255;PL1;4000
86;1;256;PL2;4000
86;1;257;PL3;4000
86;2;255;PL1;7000
86;2;256;PL2;7000
86;2;257;PL3;7000
87;0;258;PL1;1000
87;0;259;PL2;1000
87;0;260;PL3;1000
87;1;258;PL1;2000
87;1;259;PL2;2000
87;1;260;PL3;2000
87;2;258;PL1;3000
87;2;259;PL2;3000
87;2;260;PL3;3000
88;0;261;PL1;1000
88;0;262;PL2;1000
88;0;263;PL3;1000
88;1;261;PL1;2000
88;1;262;PL2;2000
88;1;263;PL3;2000
88;2;261;PL1;3000
88;2;262;PL2;3000
88;2;263;PL3;3000
89;0;264;PL1;1000
89;0;265;PL2;1000
89;0;266;PL3;1000
89;1;264;PL1;4000
89;1;265;PL2;4000
89;1;266;PL3;4000
89;2;264;PL1;5000
89;2;265;PL2;5000
89;2;266;PL3;5000
90;0;267;PL1;1000
90;0;268;PL2;1000
90;0;269;PL3;1000
90;1;267;PL1;4000
90;1;268;PL2;4000
90;1;269;PL3;4000
90;2;267;PL1;7000
90;2;268;PL2;7000
90;2;269;PL3;7000
91;0;270;PL1;1000
91;0;271;PL2;1000
91;0;272;PL3;1000
91;1;270;PL1;2000
91;1;271;PL2;2000
91;1;272;PL3;2000
91;2;270;PL1;5000
91;2;271;PL2;5000
91;2;272;PL3;5000
92;0;273;PL1;1000
92;0;274;PL2;1000
92;0;275;PL3;1000
92;1;273;PL1;2000
92;1;274;PL2;2000
92;1;275;PL3;2000
92;2;273;PL1;5000
92;2;274;PL2;5000
92;2;275;PL3;5000
93;0;276;PL1;1000
93;0;277;PL2;1000
93;0;278;PL3;1000
93;1;276;PL1;4000
93;1;277;PL2;4000
93;1;278;PL3;4000
93;2;276;PL1;7000
93;2;277;PL2;7000
93;2;278;PL3;7000
94;0;279;PL1;1000
94;0;280;PL2;1000
94;0;281;PL3;1000
94;1;279;PL1;4000
94;1;280;PL2;4000
94;1;281;PL3;4000
94;2;279;PL1;7000
94;2;280;PL2;7000
94;2;281;PL3;7000
95;0;282;PL1;1000
95;0;283;PL2;1000
95;0;284;PL3;1000
95;1;282;PL1;2000
95;1;283;PL2;2000
95;1;284;PL3;2000
95;2;282;PL1;3000
95;2;283;PL2;3000
95;2;284;PL3;3000
96;0;285;PL1;3000
96;0;286;PL2;3000
96;0;287;PL3;3000
96;1;285;PL1;6000
96;1;286;PL2;6000
96;1;287;PL3;6000
96;2;285;PL1;7000
96;2;286;PL2;7000
96;2;287;PL3;7000
97;0;288;PL1;3000
97;0;289;PL2;3000
97;0;290;PL3;3000
97;1;288;PL1;4000
97;1;289;PL2;4000
97;1;290;PL3;4000
97;2;288;PL1;5000
97;2;289;PL2;5000
97;2;290;PL3;5000
98;0;291;PL1;3000
98;0;292;PL2;3000
98;0;293;PL3;3000
98;1;291;PL1;6000
98;1;292;PL2;6000
98;1;293;PL3;6000
98;2;291;PL1;7000
98;2;292;PL2;7000
98;2;293;PL3;7000
99;0;294;PL1;3000
99;0;295;PL2;3000
99;0;296;PL3;3000
99;1;294;PL1;4000
99;1;295;PL2;4000
99;1;296;PL3;4000
99;2;294;PL1;5000
99;2;295;PL2;5000
99;2;296;PL3;5000
100;0;297;PL1;3000
100;0;298;PL2;3000
100;0;299;PL3;3000
100;1;297;PL1;6000
100;1;298;PL2;6000
100;1;299;PL3;6000
100;2;297;PL1;9000
100;2;298;PL2;9000
100;2;299;PL3;9000
101;0;300;PL1;1000
101;0;301;PL2;1000
101;0;302;PL3;1000
101;1;300;PL1;2000
101;1;301;PL2;2000
101;1;302;PL3;2000
101;2;300;PL1;5000
101;2;301;PL2;5000
101;2;302;PL3;5000
102;0;303;PL1;1000
102;0;304;PL2;1000
102;0;305;PL3;1000
102;1;303;PL1;4000
102;1;304;PL2;4000
102;1;305;PL3;4000
102;2;303;PL1;7000
102;2;304;PL2;7000
102;2;305;PL3;7000
103;0;306;PL1;1000
103;0;307;PL2;1000
103;0;308;PL3;1000
103;1;306;PL1;2000
103;1;307;PL2;2000
103;1;308;PL3;2000
103;2;306;PL1;5000
103;2;307;PL2;5000
103;2;308;PL3;5000
104;0;309;PL1;3000
104;0;310;PL2;3000
104;0;311;PL3;3000
104;1;309;PL1;6000
104;1;310;PL2;6000
104;1;311;PL3;6000
104;2;309;PL1;7000
104;2;310;PL2;7000
104;2;311;PL3;7000
105;0;312;PL1;3000
105;0;313;PL2;3000
105;0;314;PL3;3000
105;1;312;PL1;4000
105;1;313;PL2;4000
105;1;314;PL3;4000
105;2;312;PL1;5000
105;2;313;PL2;5000
105;2;314;PL3;5000
106;0;315;PL1;3000
106;0;316;PL2;3000
106;0;317;PL3;3000
106;1;315;PL1;6000
106;1;316;PL2;6000
106;1;317;PL3;6000
106;2;315;PL1;7000
106;2;316;PL2;7000
106;2;317;PL3;7000
107;0;318;PL1;1000
107;0;319;PL2;1000
107;0;320;PL3;1000
107;1;318;PL1;2000
107;1;319;PL2;2000
107;1;320;PL3;2000
107;2;318;PL1;3000
107;2;319;PL2;3000
107;2;320;PL3;3000
108;0;321;PL1;1000
108;0;322;PL2;1000
108;0;323;PL3;1000
108;1;321;PL1;4000
108;1;322;PL2;4000
108;1;323;PL3;4000
108;2;321;PL1;5000
108;2;322;PL2;5000
108;2;323;PL3;5000
109;0;324;PL1;1000
109;0;325;PL2;1000
109;0;326;PL3;1000
109;1;324;PL1;4000
109;1;325;PL2;4000
109;1;326;PL3;4000
109;2;324;PL1;5000
109;2;325;PL2;5000
109;2;326;PL3;5000
110;0;327;PL1;1000
110;0;328;PL2;1000
110;0;329;PL3;1000
110;1;327;PL1;4000
110;1;328;PL2;4000
110;1;329;PL3;4000
110;2;327;PL1;5000
110;2;328;PL2;5000
110;2;329;PL3;5000
111;0;330;PL1;1000
111;0;331;PL2;1000
111;0;332;PL3;1000
111;1;330;PL1;2000
111;1;331;PL2;2000
111;1;332;PL3;2000
111;2;330;PL1;5000
111;2;331;PL2;5000
111;2;332;PL3;5000
112;0;333;PL1;1000
112;0;334;PL2;1000
112;0;335;PL3;1000
112;1;333;PL1;4000
112;1;334;PL2;4000
112;1;335;PL3;4000
112;2;333;PL1;5000
112;2;334;PL2;5000
112;2;335;PL3;5000
113;0;336;PL1;1000
113;0;337;PL2;1000
113;0;338;PL3;1000
113;1;336;PL1;2000
113;1;337;PL2;2000
113;1;338;PL3;2000
113;2;336;PL1;5000
113;2;337;PL2;5000
113;2;338;PL3;5000
114;0;339;PL1;1000
114;0;340;PL2;1000
114;0;341;PL3;1000
114;1;339;PL1;4000
114;1;340;PL2;4000
114;1;341;PL3;4000
114;2;339;PL1;7000
114;2;340;PL2;7000
114;2;341;PL3;7000
115;0;342;PL1;1000
115;0;343;PL2;1000
115;0;344;PL3;1000
115;1;342;PL1;2000
115;1;343;PL2;2000
115;1;344;PL3;2000
115;2;342;PL1;5000
115;2;343;PL2;5000
115;2;344;PL3;5000
116;0;345;PL1;1000
116;0;346;PL2;1000
116;0;347;PL3;1000
116;1;345;PL1;2000
116;1;346;PL2;2000
116;1;347;PL3;2000
116;2;345;PL1;3000
116;2;346;PL2;3000
116;2;347;PL3;3000
117;0;348;PL1;1000
117;0;349;PL2;1000
117;0;350;PL3;1000
117;1;348;PL1;2000
117;1;349;PL2;2000
117;1;350;PL3;2000
117;2;348;PL1;3000
117;2;349;PL2;3000
117;2;350;PL3;3000
118;0;351;PL1;1000
118;0;352;PL2;1000
118;0;353;PL3;1000
118;1;351;PL1;4000
118;1;352;PL2;4000
118;1;353;PL3;4000
118;2;351;PL1;5000
118;2;352;PL2;5000
118;2;353;PL3;5000
119;0;354;PL1;1000
119;0;355;PL2;1000
119;0;356;PL3;1000
119;1;354;PL1;2000
119;1;355;PL2;2000
119;1;356;PL3;2000
119;2;354;PL1;5000
119;2;355;PL2;5000
119;2;356;PL3;5000
120;0;357;PL1;1000
